Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Daily_Return_%,Price_Range
2026-04-27,372.09,380.78,364.02,378.67,66735800,0.0,0.0,TSLA,1.77,16.76
2026-04-28,374.68,382.29,372.54,376.02,50864400,0.0,0.0,TSLA,0.36,9.75
2026-04-29,375.39,376.4,370.04,372.64,39199373,0.0,0.0,TSLA,-0.73,6.36
2025-04-29,183.99,188.02,183.68,187.39,41667300,0.0,0.0,AMZN,1.85,4.34
2025-04-30,182.17,185.05,178.85,184.42,55176500,0.0,0.0,AMZN,1.24,6.2
2025-05-01,190.63,191.81,187.5,190.2,74266000,0.0,0.0,AMZN,-0.23,4.31
2025-05-02,191.44,192.88,186.4,189.98,77903500,0.0,0.0,AMZN,-0.76,6.48
2025-05-05,186.51,188.18,185.53,186.35,35217500,0.0,0.0,AMZN,-0.09,2.65
2025-05-06,184.57,187.93,183.85,185.01,29314100,0.0,0.0,AMZN,0.24,4.08
2025-05-07,185.56,190.99,185.01,188.71,43948600,0.0,0.0,AMZN,1.7,5.98
2025-05-08,191.43,194.33,188.82,192.08,41043600,0.0,0.0,AMZN,0.34,5.51
2025-05-09,193.38,194.69,191.16,193.06,29663100,0.0,0.0,AMZN,-0.17,3.53
2025-05-12,210.71,211.66,205.75,208.64,75205000,0.0,0.0,AMZN,-0.98,5.91
2025-05-13,211.08,214.84,210.1,211.37,56193700,0.0,0.0,AMZN,0.14,4.74
2025-05-14,211.45,211.93,208.85,210.25,38492100,0.0,0.0,AMZN,-0.57,3.08
2025-05-15,206.45,206.88,202.67,205.17,64347300,0.0,0.0,AMZN,-0.62,4.21
2025-05-16,206.85,206.85,204.37,205.59,43318500,0.0,0.0,AMZN,-0.61,2.48
2025-05-19,201.65,206.62,201.26,206.16,34314800,0.0,0.0,AMZN,2.24,5.36
2025-05-20,204.63,205.59,202.65,204.07,29470400,0.0,0.0,AMZN,-0.27,2.94
2025-05-21,201.61,203.46,200.06,201.12,42460900,0.0,0.0,AMZN,-0.24,3.4
2025-05-22,201.38,205.76,200.16,203.1,38938900,0.0,0.0,AMZN,0.85,5.6
2025-05-23,198.9,202.37,197.85,200.99,33393500,0.0,0.0,AMZN,1.05,4.52
2025-05-27,203.09,206.69,202.19,206.02,34892000,0.0,0.0,AMZN,1.44,4.5
2025-05-28,205.92,207.66,204.41,204.72,28549800,0.0,0.0,AMZN,-0.58,3.25
2025-05-29,208.03,208.81,204.23,205.7,34650000,0.0,0.0,AMZN,-1.12,4.58
2025-05-30,204.84,205.99,201.7,205.01,51679400,0.0,0.0,AMZN,0.08,4.29
2025-06-02,204.98,207.0,202.68,206.65,29113300,0.0,0.0,AMZN,0.81,4.32
2025-06-03,207.11,208.95,205.03,205.71,33139100,0.0,0.0,AMZN,-0.68,3.92
2025-06-04,206.55,208.18,205.18,207.23,29915600,0.0,0.0,AMZN,0.33,3.0
2025-06-05,209.55,212.81,207.56,207.91,51864200,0.0,0.0,AMZN,-0.78,5.25
2025-06-06,212.4,213.87,210.5,213.57,39832500,0.0,0.0,AMZN,0.55,3.37
2025-06-09,214.75,217.85,212.88,216.98,38102500,0.0,0.0,AMZN,1.04,4.97
2025-06-10,216.78,217.69,214.15,217.61,31303300,0.0,0.0,AMZN,0.38,3.54
2025-06-11,217.41,218.4,212.89,213.2,39326000,0.0,0.0,AMZN,-1.94,5.51
2025-06-12,211.78,213.58,211.33,213.24,27640000,0.0,0.0,AMZN,0.69,2.25
2025-06-13,209.96,214.05,209.62,212.1,29337800,0.0,0.0,AMZN,1.02,4.43
2025-06-16,212.31,217.06,211.6,216.1,33284200,0.0,0.0,AMZN,1.79,5.46
2025-06-17,215.2,217.41,214.56,214.82,32086300,0.0,0.0,AMZN,-0.18,2.85
2025-06-18,215.09,217.96,212.34,212.52,44360500,0.0,0.0,AMZN,-1.19,5.62
2025-06-20,214.68,214.89,208.27,209.69,75350700,0.0,0.0,AMZN,-2.32,6.62
2025-06-23,209.79,210.39,207.31,208.47,37311700,0.0,0.0,AMZN,-0.63,3.08
2025-06-24,212.14,214.34,211.05,212.77,38378800,0.0,0.0,AMZN,0.3,3.29
2025-06-25,214.62,216.03,211.11,211.99,31755700,0.0,0.0,AMZN,-1.23,4.92
2025-06-26,213.12,218.04,212.01,217.12,50480800,0.0,0.0,AMZN,1.88,6.03
2025-06-27,219.92,223.3,216.74,223.3,119217100,0.0,0.0,AMZN,1.54,6.56
2025-06-30,223.52,223.82,219.12,219.39,58887800,0.0,0.0,AMZN,-1.85,4.7
2025-07-01,219.5,221.88,217.93,220.46,39256800,0.0,0.0,AMZN,0.44,3.95
2025-07-02,219.73,221.6,219.06,219.92,30894200,0.0,0.0,AMZN,0.09,2.54
2025-07-03,221.82,224.01,221.36,223.41,29632400,0.0,0.0,AMZN,0.72,2.65
2025-07-07,223.0,224.29,222.37,223.47,36604100,0.0,0.0,AMZN,0.21,1.92
2025-07-08,223.92,224.0,218.43,219.36,45692000,0.0,0.0,AMZN,-2.04,5.57
2025-07-09,221.07,224.29,220.47,222.54,38155100,0.0,0.0,AMZN,0.66,3.82
2025-07-10,221.55,222.79,219.7,222.26,30370600,0.0,0.0,AMZN,0.32,3.09
2025-07-11,223.58,226.68,222.37,225.02,50518300,0.0,0.0,AMZN,0.64,4.31
2025-07-14,225.07,226.66,224.24,225.69,35702600,0.0,0.0,AMZN,0.28,2.42
2025-07-15,226.2,227.27,225.46,226.35,34907300,0.0,0.0,AMZN,0.07,1.81
2025-07-16,225.88,226.1,222.18,223.19,39535900,0.0,0.0,AMZN,-1.19,3.92
2025-07-17,223.32,224.5,222.51,223.88,31855800,0.0,0.0,AMZN,0.25,1.99
2025-07-18,225.14,226.4,222.98,226.13,37833800,0.0,0.0,AMZN,0.44,3.42
2025-07-21,225.84,229.69,225.65,229.3,40297600,0.0,0.0,AMZN,1.53,4.04
2025-07-22,229.68,230.0,226.35,227.47,37483700,0.0,0.0,AMZN,-0.96,3.65
2025-07-23,228.47,228.79,227.09,228.29,28294900,0.0,0.0,AMZN,-0.08,1.7
2025-07-24,229.17,236.0,228.64,232.23,42902300,0.0,0.0,AMZN,1.34,7.36
2025-07-25,232.22,232.48,231.18,231.44,28712100,0.0,0.0,AMZN,-0.34,1.3
2025-07-28,233.35,234.29,232.25,232.79,26300100,0.0,0.0,AMZN,-0.24,2.04
2025-07-29,234.15,234.72,230.31,231.01,33716200,0.0,0.0,AMZN,-1.34,4.41
2025-07-30,231.64,231.8,229.29,230.19,32993300,0.0,0.0,AMZN,-0.63,2.51
2025-07-31,235.77,236.53,231.4,234.11,104357300,0.0,0.0,AMZN,-0.7,5.13
2025-08-01,217.21,220.44,212.8,214.75,122258800,0.0,0.0,AMZN,-1.13,7.64
2025-08-04,217.4,217.44,211.42,211.65,77890100,0.0,0.0,AMZN,-2.64,6.02
2025-08-05,213.05,216.3,212.87,213.75,51505100,0.0,0.0,AMZN,0.33,3.43
2025-08-06,214.7,222.65,213.74,222.31,54823000,0.0,0.0,AMZN,3.54,8.91
2025-08-07,221.0,226.22,220.82,223.13,40603500,0.0,0.0,AMZN,0.96,5.4
2025-08-08,223.14,223.8,221.88,222.69,32970500,0.0,0.0,AMZN,-0.2,1.92
2025-08-11,221.78,223.05,220.4,221.3,31646200,0.0,0.0,AMZN,-0.22,2.65
2025-08-12,222.23,223.5,219.05,221.47,37185800,0.0,0.0,AMZN,-0.34,4.45
2025-08-13,222.0,224.92,222.0,224.56,36508300,0.0,0.0,AMZN,1.15,2.92
2025-08-14,227.4,233.11,227.02,230.98,61545800,0.0,0.0,AMZN,1.57,6.09
2025-08-15,232.58,234.08,229.81,231.03,39649200,0.0,0.0,AMZN,-0.67,4.27
2025-08-18,230.23,231.91,228.33,231.49,25248900,0.0,0.0,AMZN,0.55,3.58
2025-08-19,230.09,230.53,227.12,228.01,29891000,0.0,0.0,AMZN,-0.9,3.41
2025-08-20,227.12,227.27,220.92,223.81,36604300,0.0,0.0,AMZN,-1.46,6.35
2025-08-21,222.65,222.78,220.5,221.95,32140500,0.0,0.0,AMZN,-0.31,2.28
2025-08-22,222.79,229.14,220.82,228.84,37315300,0.0,0.0,AMZN,2.72,8.32
2025-08-25,227.35,229.6,227.31,227.94,22633700,0.0,0.0,AMZN,0.26,2.29
2025-08-26,227.11,229.0,226.02,228.71,26105400,0.0,0.0,AMZN,0.7,2.98
2025-08-27,228.57,229.87,227.81,229.12,21254500,0.0,0.0,AMZN,0.24,2.06
2025-08-28,229.01,232.71,228.02,231.6,33679600,0.0,0.0,AMZN,1.13,4.69
2025-08-29,231.32,231.81,228.16,229.0,26199200,0.0,0.0,AMZN,-1.0,3.65
2025-09-02,223.52,226.17,221.83,225.34,38843900,0.0,0.0,AMZN,0.81,4.34
2025-09-03,225.21,227.17,224.36,225.99,29223100,0.0,0.0,AMZN,0.35,2.81
2025-09-04,231.19,235.77,230.78,235.68,59391800,0.0,0.0,AMZN,1.94,4.99
2025-09-05,235.19,236.0,231.93,232.33,36721800,0.0,0.0,AMZN,-1.22,4.07
2025-09-08,234.94,237.6,233.75,235.84,33947100,0.0,0.0,AMZN,0.38,3.85
2025-09-09,236.36,238.85,235.08,238.24,27033800,0.0,0.0,AMZN,0.8,3.77
2025-09-10,237.52,237.68,229.1,230.33,60907700,0.0,0.0,AMZN,-3.03,8.58
2025-09-11,231.49,231.53,229.34,229.95,37485600,0.0,0.0,AMZN,-0.67,2.19
2025-09-12,230.35,230.79,226.29,228.15,38496200,0.0,0.0,AMZN,-0.96,4.5
2025-09-15,230.63,233.73,230.32,231.43,33243300,0.0,0.0,AMZN,0.35,3.41
2025-09-16,232.94,235.9,232.23,234.05,38203900,0.0,0.0,AMZN,0.48,3.67
2025-09-17,233.77,234.3,228.71,231.62,42815200,0.0,0.0,AMZN,-0.92,5.59
2025-09-18,232.5,233.48,228.79,231.23,37931700,0.0,0.0,AMZN,-0.55,4.69
2025-09-19,232.37,234.16,229.7,231.48,97943200,0.0,0.0,AMZN,-0.38,4.46
2025-09-22,230.56,230.57,227.51,227.63,45914500,0.0,0.0,AMZN,-1.27,3.06
2025-09-23,227.83,227.86,220.07,220.71,70956200,0.0,0.0,AMZN,-3.13,7.79
2025-09-24,224.15,224.56,219.45,220.21,49509000,0.0,0.0,AMZN,-1.76,5.11
2025-09-25,220.06,220.67,216.47,218.15,52226300,0.0,0.0,AMZN,-0.87,4.2
2025-09-26,219.08,221.05,218.02,219.78,41650100,0.0,0.0,AMZN,0.32,3.03
2025-09-29,220.08,222.6,219.3,222.17,44259200,0.0,0.0,AMZN,0.95,3.3
2025-09-30,222.03,222.24,217.89,219.57,48396400,0.0,0.0,AMZN,-1.11,4.35
2025-10-01,217.36,222.15,216.61,220.63,43933800,0.0,0.0,AMZN,1.5,5.54
2025-10-02,221.01,222.81,218.95,222.41,41258600,0.0,0.0,AMZN,0.63,3.86
2025-10-03,223.44,224.2,219.34,219.51,43639000,0.0,0.0,AMZN,-1.76,4.86
2025-10-06,221.0,221.73,216.03,220.9,43690900,0.0,0.0,AMZN,-0.05,5.7
2025-10-07,220.88,222.89,220.17,221.78,31194700,0.0,0.0,AMZN,0.41,2.72
2025-10-08,222.92,226.73,221.19,225.22,46686000,0.0,0.0,AMZN,1.03,5.54
2025-10-09,225.0,228.21,221.75,227.74,46412100,0.0,0.0,AMZN,1.22,6.46
2025-10-10,226.21,228.25,216.0,216.37,72367500,0.0,0.0,AMZN,-4.35,12.25
2025-10-13,217.7,220.68,217.04,220.07,37809700,0.0,0.0,AMZN,1.09,3.64
2025-10-14,215.56,219.32,212.6,216.39,45665600,0.0,0.0,AMZN,0.39,6.72
2025-10-15,216.62,217.71,212.66,215.57,45909500,0.0,0.0,AMZN,-0.48,5.05
2025-10-16,215.67,218.59,212.81,214.47,42414600,0.0,0.0,AMZN,-0.56,5.78
2025-10-17,214.56,214.8,211.03,213.04,45986900,0.0,0.0,AMZN,-0.71,3.77
2025-10-20,213.88,216.69,213.59,216.48,38882800,0.0,0.0,AMZN,1.22,3.1
2025-10-21,218.43,223.32,217.99,222.03,50494600,0.0,0.0,AMZN,1.65,5.33
2025-10-22,219.3,220.01,216.52,217.95,44308500,0.0,0.0,AMZN,-0.62,3.49
2025-10-23,219.0,221.3,218.18,221.09,31540000,0.0,0.0,AMZN,0.95,3.12
2025-10-24,221.97,225.4,221.9,224.21,38685100,0.0,0.0,AMZN,1.01,3.5
2025-10-27,227.66,228.4,225.54,226.97,38267000,0.0,0.0,AMZN,-0.3,2.86
2025-10-28,228.22,231.49,226.21,229.25,47100000,0.0,0.0,AMZN,0.45,5.28
2025-10-29,231.67,232.82,227.76,230.3,52036200,0.0,0.0,AMZN,-0.59,5.06
2025-10-30,227.06,228.44,222.75,222.86,102252900,0.0,0.0,AMZN,-1.85,5.69
2025-10-31,250.1,250.5,243.98,244.22,166340800,0.0,0.0,AMZN,-2.35,6.52
2025-11-03,255.36,258.6,252.9,254.0,95997800,0.0,0.0,AMZN,-0.53,5.7
2025-11-04,250.38,257.01,248.66,249.32,51546300,0.0,0.0,AMZN,-0.42,8.35
2025-11-05,249.03,251.0,246.16,250.2,40610700,0.0,0.0,AMZN,0.47,4.84
2025-11-06,249.16,250.38,242.17,243.04,46004200,0.0,0.0,AMZN,-2.46,8.21
2025-11-07,242.9,244.9,238.49,244.41,46374300,0.0,0.0,AMZN,0.62,6.41
2025-11-10,248.34,251.75,245.59,248.4,36476500,0.0,0.0,AMZN,0.02,6.16
2025-11-11,248.41,249.75,247.23,249.1,23564100,0.0,0.0,AMZN,0.28,2.52
2025-11-12,250.24,250.37,243.75,244.2,31190100,0.0,0.0,AMZN,-2.41,6.62
2025-11-13,243.05,243.75,236.5,237.58,41401700,0.0,0.0,AMZN,-2.25,7.25
2025-11-14,235.06,238.73,232.89,234.69,38956700,0.0,0.0,AMZN,-0.16,5.84
2025-11-17,233.25,234.6,229.19,232.87,59919000,0.0,0.0,AMZN,-0.16,5.41
2025-11-18,228.1,230.2,222.42,222.55,60608400,0.0,0.0,AMZN,-2.43,7.78
2025-11-19,223.74,223.74,218.52,222.69,58335600,0.0,0.0,AMZN,-0.47,5.22
2025-11-20,227.05,227.41,216.74,217.14,50309000,0.0,0.0,AMZN,-4.36,10.67
2025-11-21,216.35,222.21,215.18,220.69,68490500,0.0,0.0,AMZN,2.01,7.03
2025-11-24,222.56,227.33,222.27,226.28,54318400,0.0,0.0,AMZN,1.67,5.06
2025-11-25,226.38,230.52,223.8,229.67,39379300,0.0,0.0,AMZN,1.45,6.72
2025-11-26,230.74,231.75,228.77,229.16,38497900,0.0,0.0,AMZN,-0.68,2.98
2025-11-28,231.24,233.29,230.22,233.22,20292300,0.0,0.0,AMZN,0.86,3.07
2025-12-01,233.22,235.8,232.25,233.88,42904000,0.0,0.0,AMZN,0.28,3.55
2025-12-02,235.01,238.97,233.55,234.42,45785400,0.0,0.0,AMZN,-0.25,5.42
2025-12-03,233.35,233.38,230.61,232.38,35495100,0.0,0.0,AMZN,-0.42,2.77
2025-12-04,232.77,233.5,226.8,229.11,45683200,0.0,0.0,AMZN,-1.57,6.7
2025-12-05,230.32,231.24,228.55,229.53,33117400,0.0,0.0,AMZN,-0.34,2.69
2025-12-08,229.59,230.83,226.27,226.89,35019200,0.0,0.0,AMZN,-1.18,4.56
2025-12-09,226.84,228.57,225.11,227.92,25841700,0.0,0.0,AMZN,0.48,3.46
2025-12-10,228.81,232.42,228.46,231.78,38790700,0.0,0.0,AMZN,1.3,3.96
2025-12-11,230.71,232.11,228.69,230.28,28249600,0.0,0.0,AMZN,-0.19,3.42
2025-12-12,229.87,230.08,225.12,226.19,35639100,0.0,0.0,AMZN,-1.6,4.96
2025-12-15,227.93,227.93,221.5,222.54,47286100,0.0,0.0,AMZN,-2.36,6.43
2025-12-16,223.04,223.66,221.13,222.56,39298900,0.0,0.0,AMZN,-0.22,2.53
2025-12-17,224.66,225.19,220.99,221.27,44034400,0.0,0.0,AMZN,-1.51,4.2
2025-12-18,225.71,229.23,224.41,226.76,50272400,0.0,0.0,AMZN,0.47,4.82
2025-12-19,226.76,229.13,225.58,227.35,85544400,0.0,0.0,AMZN,0.26,3.55
2025-12-22,228.61,229.48,226.71,228.43,32261300,0.0,0.0,AMZN,-0.08,2.77
2025-12-23,229.06,232.45,228.73,232.14,29230200,0.0,0.0,AMZN,1.34,3.72
2025-12-24,232.13,232.95,231.33,232.38,11420500,0.0,0.0,AMZN,0.11,1.62
2025-12-26,232.04,232.99,231.18,232.52,15994700,0.0,0.0,AMZN,0.21,1.81
2025-12-29,231.94,232.6,230.77,232.07,19797900,0.0,0.0,AMZN,0.06,1.83
2025-12-30,231.21,232.77,230.2,232.53,21910500,0.0,0.0,AMZN,0.57,2.57
2025-12-31,232.91,232.99,230.12,230.82,24383700,0.0,0.0,AMZN,-0.9,2.87
2026-01-02,231.34,235.46,224.7,226.5,51456200,0.0,0.0,AMZN,-2.09,10.76
2026-01-05,228.84,234.0,227.18,233.06,49733300,0.0,0.0,AMZN,1.84,6.82
2026-01-06,232.1,243.18,232.07,240.93,53764700,0.0,0.0,AMZN,3.8,11.11
2026-01-07,239.61,245.29,239.52,241.56,42236500,0.0,0.0,AMZN,0.81,5.77
2026-01-08,243.06,246.41,241.88,246.29,39509800,0.0,0.0,AMZN,1.33,4.53
2026-01-09,244.57,247.86,242.24,247.38,34560000,0.0,0.0,AMZN,1.15,5.62
2026-01-12,246.73,248.94,245.96,246.47,35867800,0.0,0.0,AMZN,-0.11,2.98
2026-01-13,246.53,247.66,240.25,242.6,38371800,0.0,0.0,AMZN,-1.59,7.41
2026-01-14,241.15,241.28,236.22,236.65,41410600,0.0,0.0,AMZN,-1.87,5.06
2026-01-15,239.31,240.65,236.63,238.18,43003600,0.0,0.0,AMZN,-0.47,4.02
2026-01-16,239.09,239.57,236.41,239.12,45888300,0.0,0.0,AMZN,0.01,3.16
2026-01-20,233.76,235.09,229.34,231.0,47737900,0.0,0.0,AMZN,-1.18,5.75
2026-01-21,231.09,232.3,226.88,231.31,47276100,0.0,0.0,AMZN,0.1,5.42
2026-01-22,234.05,235.72,230.9,234.34,31913300,0.0,0.0,AMZN,0.12,4.82
2026-01-23,234.96,240.45,234.57,239.16,33778500,0.0,0.0,AMZN,1.79,5.88
2026-01-26,239.98,240.95,237.54,238.42,32825500,0.0,0.0,AMZN,-0.65,3.41
2026-01-27,239.69,244.88,238.08,244.68,38029200,0.0,0.0,AMZN,2.08,6.8
2026-01-28,246.37,247.78,241.53,243.01,40882700,0.0,0.0,AMZN,-1.36,6.25
2026-01-29,242.82,243.0,236.74,241.73,47229600,0.0,0.0,AMZN,-0.45,6.26
2026-01-30,239.89,243.32,237.64,239.3,46585000,0.0,0.0,AMZN,-0.25,5.68
2026-02-02,238.31,245.63,238.17,242.96,37546100,0.0,0.0,AMZN,1.95,7.46
2026-02-03,244.98,246.35,235.45,238.62,53831300,0.0,0.0,AMZN,-2.6,10.9
2026-02-04,238.86,238.86,231.82,232.99,51299900,0.0,0.0,AMZN,-2.46,7.04
2026-02-05,224.91,226.31,220.38,222.69,103509200,0.0,0.0,AMZN,-0.99,5.93
2026-02-06,202.7,211.44,200.31,210.32,179210900,0.0,0.0,AMZN,3.76,11.13
2026-02-09,208.97,212.81,203.35,208.72,91178400,0.0,0.0,AMZN,-0.12,9.46
2026-02-10,208.8,212.65,206.41,206.96,67175000,0.0,0.0,AMZN,-0.88,6.24
2026-02-11,208.06,208.57,202.49,204.08,65545500,0.0,0.0,AMZN,-1.91,6.08
2026-02-12,203.96,203.96,197.56,199.6,83975400,0.0,0.0,AMZN,-2.14,6.4
2026-02-13,198.88,201.16,197.28,198.79,66321600,0.0,0.0,AMZN,-0.05,3.88
2026-02-17,198.13,201.74,196.0,201.15,69879200,0.0,0.0,AMZN,1.52,5.74
2026-02-18,202.07,206.86,201.51,204.79,51003300,0.0,0.0,AMZN,1.35,5.35
2026-02-19,203.8,205.64,202.81,204.86,35669600,0.0,0.0,AMZN,0.52,2.83
2026-02-20,204.76,211.17,203.75,210.11,65881600,0.0,0.0,AMZN,2.61,7.42
2026-02-23,208.1,208.43,203.11,205.27,53581500,0.0,0.0,AMZN,-1.36,5.32
2026-02-24,205.47,210.36,203.25,208.56,41137200,0.0,0.0,AMZN,1.5,7.11
2026-02-25,210.46,211.59,208.93,210.64,41346400,0.0,0.0,AMZN,0.09,2.66
2026-02-26,210.73,211.05,205.35,207.92,47756800,0.0,0.0,AMZN,-1.33,5.7
2026-02-27,206.83,210.33,205.2,210.0,57422800,0.0,0.0,AMZN,1.53,5.13
2026-03-02,204.55,209.73,203.46,208.39,46001000,0.0,0.0,AMZN,1.88,6.27
2026-03-03,203.1,209.18,202.48,208.73,43184900,0.0,0.0,AMZN,2.77,6.7
2026-03-04,210.47,217.54,210.15,216.82,54731100,0.0,0.0,AMZN,3.02,7.39
2026-03-05,215.98,220.47,215.59,218.94,60943400,0.0,0.0,AMZN,1.37,4.88
2026-03-06,214.99,217.32,212.53,213.21,51152700,0.0,0.0,AMZN,-0.83,4.79
2026-03-09,210.45,213.82,207.11,213.49,54642900,0.0,0.0,AMZN,1.44,6.71
2026-03-10,214.19,215.65,212.43,214.33,35678800,0.0,0.0,AMZN,0.07,3.22
2026-03-11,215.71,217.0,211.35,212.65,34199300,0.0,0.0,AMZN,-1.42,5.65
2026-03-12,210.39,211.71,208.15,209.53,44349500,0.0,0.0,AMZN,-0.41,3.56
2026-03-13,209.61,210.56,206.22,207.67,35662100,0.0,0.0,AMZN,-0.93,4.34
2026-03-16,208.35,212.72,207.45,211.74,42209300,0.0,0.0,AMZN,1.63,5.27
2026-03-17,212.82,215.7,212.43,215.2,44969900,0.0,0.0,AMZN,1.12,3.27
2026-03-18,213.93,215.14,208.83,209.87,37846600,0.0,0.0,AMZN,-1.9,6.31
2026-03-19,207.06,209.12,206.05,208.76,36440600,0.0,0.0,AMZN,0.82,3.07
2026-03-20,207.4,207.54,204.32,205.37,63694600,0.0,0.0,AMZN,-0.98,3.22
2026-03-23,209.79,212.8,209.51,210.14,44277400,0.0,0.0,AMZN,0.17,3.29
2026-03-24,207.95,209.35,206.64,207.24,35351400,0.0,0.0,AMZN,-0.34,2.71
2026-03-25,211.56,213.07,209.9,211.71,36388800,0.0,0.0,AMZN,0.07,3.17
2026-03-26,210.61,212.89,207.12,207.54,46746000,0.0,0.0,AMZN,-1.46,5.77
2026-03-27,206.46,206.6,199.14,199.34,56009800,0.0,0.0,AMZN,-3.45,7.46
2026-03-30,201.48,203.8,199.98,200.95,46373800,0.0,0.0,AMZN,-0.26,3.82
2026-03-31,204.85,210.28,204.14,208.27,58470100,0.0,0.0,AMZN,1.67,6.14
2026-04-01,210.44,213.58,208.19,210.57,45955400,0.0,0.0,AMZN,0.06,5.39
2026-04-02,206.54,212.21,204.9,209.77,31453000,0.0,0.0,AMZN,1.56,7.31
2026-04-06,209.8,212.95,209.59,212.79,25385500,0.0,0.0,AMZN,1.43,3.36
2026-04-07,211.24,213.97,209.08,213.77,28154600,0.0,0.0,AMZN,1.2,4.89
2026-04-08,223.79,226.1,219.62,221.25,51092700,0.0,0.0,AMZN,-1.13,6.48
2026-04-09,225.23,233.8,223.27,233.65,65964200,0.0,0.0,AMZN,3.74,10.53
2026-04-10,235.3,240.43,235.21,238.38,56912800,0.0,0.0,AMZN,1.31,5.22
2026-04-13,237.45,240.0,235.75,239.89,42166200,0.0,0.0,AMZN,1.03,4.25
2026-04-14,241.78,252.18,241.78,249.02,72685000,0.0,0.0,AMZN,2.99,10.4
2026-04-15,249.25,250.44,247.2,248.5,43045200,0.0,0.0,AMZN,-0.3,3.24
2026-04-16,248.51,250.0,244.2,249.7,41895700,0.0,0.0,AMZN,0.48,5.8
2026-04-17,254.99,256.18,250.11,250.56,52029300,0.0,0.0,AMZN,-1.74,6.07
2026-04-20,249.19,250.18,245.37,248.28,39463100,0.0,0.0,AMZN,-0.37,4.81
2026-04-21,255.09,255.09,249.1,249.91,42922400,0.0,0.0,AMZN,-2.03,5.99
2026-04-22,252.44,255.94,250.33,255.36,36065100,0.0,0.0,AMZN,1.16,5.61
2026-04-23,255.39,258.79,253.07,255.08,39091400,0.0,0.0,AMZN,-0.12,5.72
2026-04-24,259.98,264.5,257.69,263.99,53777400,0.0,0.0,AMZN,1.54,6.81
2026-04-27,263.46,264.15,260.34,261.12,44906800,0.0,0.0,AMZN,-0.89,3.81
2026-04-28,258.39,261.03,256.63,259.7,42204400,0.0,0.0,AMZN,0.51,4.4
2026-04-29,258.21,265.91,257.7,262.61,46406370,0.0,0.0,AMZN,1.7,8.21
